product_id,sku,product_name,description,category,subcategory,vendor_id,price,cost,currency,weight_kg,stock_quantity,reorder_level,rating,review_count,is_active,created_date,last_updated,tags,_source_file,_loaded_at
PRD-000447,SKU-78822,Classic Shampoo Formula,Premium classic shampoo formula designed for maximum performance.,Beauty & Personal Care,Personal Hygiene,VND-008,401.5,137.87,USD,22.57,167,17,2.1,3235,1,02-24-2024,2024-06-06T00:00:00,"beauty-personal-care,personal-hygiene,eco-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000448,SKU-14678,Essential Lipstick Collection,Discover the ultimate essential lipstick collection for your needs.,Beauty & Personal Care,Haircare,VND-008,474.26,150.58,USD,1.78,378,10,1.8,1251,0,2023-05-07,2023-10-28T00:00:00,"beauty-personal-care,haircare,new-arrival,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000449,SKU-30066,Classic Nail Polish Set,Our Classic Nail Polish Set combines style and functionality.,Beauty & Personal Care,Skincare,VND-008,947.34,290.82,USD,21.8,270,20,3.7,2635,1,25/11/2020,2021-06-02T00:00:00,"beauty-personal-care,skincare,new-arrival",products.csv,2026-02-10T22:25:28.068809
PRD-000450,SKU-83755,Classic Wireless Headphones,Experience the best in electronics with our Classic Wireless Headphones.,Electronics,Smartphones,VND-002,67.82,33.34,USD,16.26,330,19,3.5,3720,no,05-Nov-2023,2024-08-05T00:00:00,"electronics,smartphones,new-arrival,budget-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000451,SKU-31013,Ultra Cotton T-Shirt,Premium ultra cotton t-shirt designed for maximum performance.,Clothing,Footwear,VND-005,374.39,166.76,USD,13.58,430,30,2.8,3267,no,2021/03/02,2021-05-09T00:00:00,"clothing,footwear,eco-friendly,new-arrival,premium",products.csv,2026-02-10T22:25:28.068809
PRD-000452,SKU-96419,Essential Fitness Tracker,Experience the best in sports & outdoors with our Essential Fitness Tracker.,Sports & Outdoors,Cycling,VND-004,786.27,530.61,USD,3.62,153,37,3.2,1477,yes,05-May-2024,2024-12-17T00:00:00,"sports-outdoors,cycling,premium",products.csv,2026-02-10T22:25:28.068809
PRD-000453,SKU-45824,Essential Swimming Goggles,Discover the ultimate essential swimming goggles for your needs.,Sports & Outdoors,Cycling,VND-004,983.79,604.82,USD,10.34,66,15,3.5,175,False,09-23-2022,2022-09-27T00:00:00,"sports-outdoors,cycling,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000454,SKU-29739,Smart Mechanical Keyboard,High-quality smart mechanical keyboard perfect for everyday use.,Electronics,Tablets,VND-002,958.37,528.52,USD,11.93,51,27,3.5,2043,1,23/11/2020,2021-01-20T00:00:00,"electronics,tablets,new-arrival,trending,bestseller",products.csv,2026-02-10T22:25:28.068809
PRD-000455,SKU-72505,Advanced Power Bank,High-quality advanced power bank perfect for everyday use.,Electronics,Headphones,VND-001,-178.74,,USD,22.36,290,17,3.5,1614,true,2021-11-26,2022-10-16T00:00:00,"electronics,headphones,sale,premium",products.csv,2026-02-10T22:25:28.068809
PRD-000456,SKU-74847,Ultra Mechanical Keyboard,Our Ultra Mechanical Keyboard combines style and functionality.,Electronics,Cameras,VND-002,25.79,15.47,USD,7.08,250,39,5.0,657,1,2020-12-07,2021-05-26T00:00:00,"electronics,cameras,bestseller,new-arrival,eco-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000457,SKU-71619,Essential Mechanical Keyboard,Premium essential mechanical keyboard designed for maximum performance.,Electronics,Tablets,VND-001,386.21,240.3,USD,24.84,67,30,1.3,4168,False,01-12-2024,2024-03-10T00:00:00,"electronics,tablets,budget-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000458,SKU-58940,PROFESSIONAL AIR FRYER,Our PROFESSIONAL AIR FRYER combines style and functionality.,Home & Kitchen,Appliances,VND-003,74.3,28.22,USD,0.43,316,15,1.4,1520,true,2023/04/08,2023-05-24T00:00:00,"home-kitchen,appliances,bestseller,budget-friendly,trending",products.csv,2026-02-10T22:25:28.068809
PRD-000459,SKU-60711,Classic Bike Helmet,Experience the best in sports & outdoors with our Classic Bike Helmet.,Sports & Outdoors,Fitness Equipment,VND-004,327.19,189.77,USD,7.27,31,14,4.5,1541,false,2022-11-05,2023-02-08T00:00:00,"sports-outdoors,fitness-equipment,budget-friendly,new-arrival",products.csv,2026-02-10T22:25:28.068809
PRD-000460,SKU-48891,Essential Kitchen Scale,Premium essential kitchen scale designed for maximum performance.,Home & Kitchen,Storage,VND-003,605.53,201.02,USD,13.31,128,38,3.9,98,yes,2020-11-26,2021-11-06T00:00:00,"home-kitchen,storage,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000461,SKU-51820,Deluxe Self-Help Guide,Our Deluxe Self-Help Guide combines style and functionality.,Books & Media,Magazines,VND-006,456.27,295.42,USD,24.98,21,39,4.4,3704,no,2022/04/19,2022-07-06T00:00:00,"books-media,magazines,premium",products.csv,2026-02-10T22:25:28.068809
PRD-000462,SKU-51513,Advanced Building Blocks,Our Advanced Building Blocks combines style and functionality.,Toys & Games,Board Games,VND-007,387.63,159.34,USD,22.64,111,22,3.0,3985,1,2022/03/12,2023-01-16T00:00:00,"toys-games,board-games,trending,budget-friendly,premium",products.csv,2026-02-10T22:25:28.068809
PRD-000463,SKU-23895,Modern Coffee Maker,Premium modern coffee maker designed for maximum performance.,Home & Kitchen,Storage,VND-003,76.23,44.97,USD,-20.11,157,18,3.4,3027,0,11-24-2021,2022-09-09T00:00:00,"home-kitchen,storage,bestseller,budget-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000464,SKU-52755,Deluxe Hair Dryer,Discover the ultimate deluxe hair dryer for your needs.,Beauty & Personal Care,Fragrances,VND-008,691.39,453.71,USD,8.34,164,30,4.3,4185,no,18/03/2023,2023-05-05T00:00:00,"beauty-personal-care,fragrances,budget-friendly,new-arrival",products.csv,2026-02-10T22:25:28.068809
PRD-000465,SKU-88983,Professional Travel Guide,Our Professional Travel Guide combines style and functionality.,Books & Media,Magazines,VND-006,901.42,615.37,USD,19.27,398,41,3.5,2573,1,20/05/2021,2022-03-25T00:00:00,"books-media,magazines,new-arrival,premium,budget-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000466,SKU-35551,Essential USB Hub,Premium essential usb hub designed for maximum performance.,Electronics,Smartwatches,VND-002,528.26,275.81,USD,7.52,14,48,5.0,3638,yes,2024/04/10,2024-09-17T00:00:00,"electronics,smartwatches,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000467,SKU-69419,Premium Shampoo Formula,Premium premium shampoo formula designed for maximum performance.,Beauty & Personal Care,Haircare,VND-008,291.91,125.41,USD,11.98,192,46,3.5,322,1,2023/07/11,2024-03-28T00:00:00,"beauty-personal-care,haircare,premium",products.csv,2026-02-10T22:25:28.068809
PRD-000468,SKU-28338,Classic Air Fryer,Premium classic air fryer designed for maximum performance.,Home & Kitchen,Cookware,VND-003,160.04,76.72,USD,8.52,252,17,3.2,2136,false,07-May-2020,2020-08-31T00:00:00,"home-kitchen,cookware,bestseller",products.csv,2026-02-10T22:25:28.068809
PRD-000469,SKU-39559,Ultra Smart Watch,High-quality ultra smart watch perfect for everyday use.,Electronics,Smartwatches,VND-001,483.9,146.55,USD,-18.92,391,15,1.1,4764,no,2020/02/18,2020-08-24T00:00:00,"electronics,smartwatches,budget-friendly,new-arrival,trending",products.csv,2026-02-10T22:25:28.068809
PRD-000470,SKU-99764,Compact Water Bottle,Premium compact water bottle designed for maximum performance.,Sports & Outdoors,Cycling,VND-004,746.8,285.16,USD,15.23,133,17,3.6,341,yes,08-25-2023,2024-03-10T00:00:00,"sports-outdoors,cycling,premium",products.csv,2026-02-10T22:25:28.068809
PRD-000471,SKU-49139,Modern Fitness Tracker,Experience the best in sports & outdoors with our Modern Fitness Tracker.,Sports & Outdoors,Cycling,VND-004,834.59,490.73,USD,5.82,111,39,1.8,3201,yes,2021-09-26,2022-07-31T00:00:00,"sports-outdoors,cycling,trending",products.csv,2026-02-10T22:25:28.068809
PRD-000472,SKU-24058,Premium Hair Dryer,Our Premium Hair Dryer combines style and functionality.,Beauty & Personal Care,Haircare,VND-008,885.56,583.95,USD,9.6,27,29,2.7,1161,True,15/08/2023,2023-12-27T00:00:00,"beauty-personal-care,haircare,budget-friendly,new-arrival",products.csv,2026-02-10T22:25:28.068809
PRD-000473,SKU-24756,smart webcam hd,Premium smart webcam hd designed for maximum performance.,Electronics,Headphones,VND-002,95.22,62.75,US$,14.12,110,14,2.6,2300,0,2023/10/20,2024-10-17T00:00:00,"electronics,headphones,premium,trending",products.csv,2026-02-10T22:25:28.068809
PRD-000474,SKU-34650,Premium Monitor Stand,Our Premium Monitor Stand combines style and functionality.,,,VND-004,242.46,143.17,USD,23.81,434,44,2.9,1193,0,08-09-2021,2022-01-20T00:00:00,"premium,sale,trending",products.csv,2026-02-10T22:25:28.068809
PRD-000475,SKU-55539,Deluxe Water Filter,Experience the best in home & kitchen with our Deluxe Water Filter.,Home & Kitchen,Furniture,VND-003,769.63,415.23,USD,2.25,473,44,2.4,1306,true,2022/08/13,2023-06-02T00:00:00,"home-kitchen,furniture,budget-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000476,SKU-24664,Smart Yoga Mat,Our Smart Yoga Mat combines style and functionality.,Sports & Outdoors,Fitness Equipment,VND-004,990.59,383.98,USD,23.56,403,32,2.6,3342,yes,08-27-2020,2021-08-14T00:00:00,"sports-outdoors,fitness-equipment,new-arrival",products.csv,2026-02-10T22:25:28.068809
PRD-000477,SKU-76127,Modern Perfume Essence,Experience the best in beauty & personal care with our Modern Perfume Essence.,Beauty & Personal Care,Haircare,VND-008,801.93,545.64,USD,5.31,97,37,3.7,2928,no,03-04-2020,2021-02-05T00:00:00,"beauty-personal-care,haircare,bestseller,premium",products.csv,2026-02-10T22:25:28.068809
PRD-000478,SKU-49817,SMART WORKOUT LEGGINGS,Premium smart workout leggings designed for maximum performance.,Clothing,Footwear,VND-005,434.23,238.0,USD,,163,32,4.1,4016,0,2021/06/07,2021-06-20T00:00:00,"clothing,footwear,bestseller,trending",products.csv,2026-02-10T22:25:28.068809
PRD-000479,SKU-20874,Professional Power Bank,Premium professional power bank designed for maximum performance.,Electronics,Tablets,VND-002,252.93,170.53,USD,15.13,282,38,3.7,566,True,2024/10/16,2025-06-30T00:00:00,"electronics,tablets,trending",products.csv,2026-02-10T22:25:28.068809
PRD-000480,SKU-16385,Ultra Casual Sneakers,Experience the best in clothing with our Ultra Casual Sneakers. - Special: 中文,Clothing,Accessories,VND-005,260.66,158.74,USD,7.33,79,12,4.0,2476,true,06/06/2020,2020-09-07T00:00:00,"clothing,accessories,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000481,SKU-25216,SMART SUNSCREEN SPF50,High-quality smart sunscreen spf50 perfect for everyday use.,Beauty & Personal Care,Fragrances,VND-008,110.51,36.11,USD,12.45,362,15,1.1,2152,yes,11-21-2023,2024-10-26T00:00:00,"beauty-personal-care,fragrances,trending,budget-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000482,SKU-86765,Compact Fitness Tracker,Experience the best in sports & outdoors with our Compact Fitness Tracker.,Sports & Outdoors,Fitness Equipment,VND-004,574.71,353.58,USD,24.27,59,17,2.6,4297,1,20/04/2021,2022-03-26T00:00:00,"sports-outdoors,fitness-equipment,eco-friendly,budget-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000483,SKU-41939,Deluxe Power Bank,Experience the best in electronics with our Deluxe Power Bank.,Electronics,Laptops,VND-001,861.97,453.8,USD,9.76,411,25,1.3,3387,False,28/09/2023,2024-08-13T00:00:00,"electronics,laptops,new-arrival,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000484,SKU-52006,Advanced Card Game,Discover the ultimate advanced card game for your needs.,Toys & Games,Outdoor Toys,VND-007,782.82,365.52,USD,5.7,486,45,4.1,695,True,12/04/2022,2023-04-07T00:00:00,"toys-games,outdoor-toys,budget-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000485,SKU-70883,Compact Monitor Stand,Discover the ultimate compact monitor stand for your needs.,Electronics,Tablets,VND-001,653.66,219.89,USD,23.72,446,41,4.1,2805,0,22-Apr-2023,2024-01-19T00:00:00,"electronics,tablets,eco-friendly,premium,bestseller",products.csv,2026-02-10T22:25:28.068809
PRD-000486,SKU-87913,Classic Workout Leggings,Experience the best in clothing with our Classic Workout Leggings.,Clothing,Kids' Wear,VND-005,518.37,303.27,USD,4.88,142,45,3.8,2630,0,18/05/2022,2022-08-30T00:00:00,"clothing,kids'-wear,eco-friendly,budget-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000487,SKU-48202,Advanced Coffee Maker,Discover the ultimate advanced coffee maker for your needs.,Home & Kitchen,Storage,VND-003,642.2,445.4,USD,9.44,477,10,1.5,545,1,01-05-2023,2023-04-11T00:00:00,"home-kitchen,storage,trending,budget-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000488,SKU-66060,Essential Sports Bra,Our Essential Sports Bra combines style and functionality.,Clothing,Women's Wear,VND-005,631.82,241.33,USD,3.16,21,46,1.4,490,yes,2021-07-22,2021-07-27T00:00:00,"clothing,women's-wear,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000489,SKU-38893,Compact Wool Sweater,High-quality compact wool sweater perfect for everyday use.,Clothing,Footwear,VND-005,622.12,388.09,USD,13.89,412,17,1.4,783,1,23/02/2022,2022-06-29T00:00:00,"clothing,footwear,new-arrival,budget-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000490,SKU-46630,Smart Sunscreen SPF50,Premium smart sunscreen spf50 designed for maximum performance. - Special: 中文,Beauty & Personal Care,Haircare,VND-008,116.3,55.2,USD,5.88,227,43,2.1,2804,no,2024/02/22,2024-08-04T00:00:00,"beauty-personal-care,haircare,trending",products.csv,2026-02-10T22:25:28.068809
PRD-000491,SKU-58884,Essential Smart Watch,High-quality essential smart watch perfect for everyday use.,Electronics,Headphones,VND-INVALID,153.06,73.61,USD,7.92,148,11,3.3,3185,False,16-Feb-2022,2022-12-05T00:00:00,"electronics,headphones,sale,trending",products.csv,2026-02-10T22:25:28.068809
PRD-000492,SKU-65592,Advanced Sleep Aid,Experience the best in health & wellness with our Advanced Sleep Aid.,Health & Wellness,Wellness Devices,VND-009,98.56,31.54,USD,21.36,414,15,4.7,4302,1,2020/03/15,2020-07-23T00:00:00,"health-wellness,wellness-devices,new-arrival,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000493,SKU-34382,Classic Protein Powder,Experience the best in health & wellness with our Classic Protein Powder.,Health & Wellness,Medical Supplies,VND-009,236.79,77.42,USD,19.6,379,16,4.2,2204,False,2023/01/27,2023-04-28T00:00:00,"health-wellness,medical-supplies,bestseller,trending,eco-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000494,SKU-34485,Modern Webcam HD,Our Modern Webcam HD combines style and functionality.,Electronics,Laptops,VND-010,-253.18,,USD,22.38,240,17,2.1,2033,true,27/09/2020,2020-12-18T00:00:00,"electronics,laptops,eco-friendly,bestseller,premium",products.csv,2026-02-10T22:25:28.068809
PRD-000495,SKU-79323,Compact USB Hub,Discover the ultimate compact usb hub for your needs.,Electronics,Smartphones,VND-010,800.84,498.07,USD,16.22,295,23,1.7,601,true,2024/03/14,2025-01-15T00:00:00,"electronics,smartphones,budget-friendly,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000496,SKU-58971,Classic First Aid Kit,High-quality classic first aid kit perfect for everyday use.,Health & Wellness,Wellness Devices,VND-009,33.63,16.36,USD,11.3,71,39,4.6,3043,yes,2021/09/10,2021-12-23T00:00:00,"health-wellness,wellness-devices,new-arrival,trending",products.csv,2026-02-10T22:25:28.068809
PRD-000497,SKU-23275,Essential First Aid Kit,Our Essential First Aid Kit combines style and functionality.,Health & Wellness,Fitness Accessories,VND-009,302.45,180.78,USD,20.55,444,45,1.7,2208,true,05-18-2020,2020-06-17T00:00:00,"health-wellness,fitness-accessories,eco-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000498,SKU-53783,Modern Joint Supplement,Discover the ultimate modern joint supplement for your needs.,Health & Wellness,Vitamins,VND-009,800.52,345.87,USD,3.17,390,38,5.0,2188,yes,26-Sep-2023,2023-12-08T00:00:00,"health-wellness,vitamins,budget-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000499,SKU-38866,Classic First Aid Kit,Experience the best in health & wellness with our Classic First Aid Kit.,Health & Wellness,Wellness Devices,VND-009,51.46,19.95,USD,20.67,130,20,2.1,4042,False,2021-03-07,2021-05-04T00:00:00,"health-wellness,wellness-devices,premium",products.csv,2026-02-10T22:25:28.068809
PRD-000500,SKU-58774,Compact Webcam HD,Our Compact Webcam HD combines style and functionality.,Electronics,Cameras,VND-010,852.08,403.5,USD,8.33,341,27,4.1,2688,True,07-Jan-2024,2024-09-23T00:00:00,"electronics,cameras,trending,premium",products.csv,2026-02-10T22:25:28.068809
PRD-000208,SKU-45361,Classic Cookbook,Discover the ultimate classic cookbook for your needs.,Books & Media,Educational,VND-006,701.06,367.57,USD,23.31,186,23,2.5,1133,False,2020/08/15,2021-02-02T00:00:00,"books-media,educational,eco-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000027,SKU-74722,Advanced Workout Leggings,Experience the best in clothing with our Advanced Workout Leggings.,Clothing,Kids' Wear,VND-005,443.37,309.82,USD,24.05,486,37,3.6,4028,true,04-15-2024,2024-05-31T00:00:00,"clothing,kids'-wear,sale,trending",products.csv,2026-02-10T22:25:28.068809
PRD-000488,SKU-66060,Essential Sports Bra,Our Essential Sports Bra combines style and functionality.,Clothing,Women's Wear,VND-005,631.82,241.33,USD,3.16,21,46,1.4,490,yes,2021-07-22,2021-07-27T00:00:00,"clothing,women's-wear,sale",products.csv,2026-02-10T22:25:28.068809
PRD-000303,SKU-66810,Professional Coffee Maker,Discover the ultimate professional coffee maker for your needs.,Home & Kitchen,Furniture,VND-003,979.68,364.7,USD,14.76,178,44,1.2,4519,yes,11-07-2024,2025-09-07T00:00:00,"home-kitchen,furniture,trending,eco-friendly",products.csv,2026-02-10T22:25:28.068809
PRD-000154,SKU-89374,Ultra Action Figure,Our Ultra Action Figure combines style and functionality.,Toys & Games,Educational Toys,VND-007,206.96,68.64,USD,12.24,195,31,3.4,1869,False,07/08/2022,2023-01-14T00:00:00,"toys-games,educational-toys,premium,sale",products.csv,2026-02-10T22:25:28.068809
