product_id,vendor_id,sku,product_name,description,category,subcategory,currency,price,cost,stock_quantity,reorder_level,weight_kg,rating,review_count,is_active,tags,created_date,last_updated,source_file,loaded_at
PRD-000122,VND-001,SKU-12587,Professional Webcam HD,Discover the ultimate professional webcam hd for your needs.,Electronics,Smartwatches,USD,57.74,33.92,215,17,-5.22,2.7,2315,true,"electronics,smartwatches,trending",18-Sep-2023,2023-11-15,products.csv,2026-02-11T07:14:54.110402
PRD-000439,VND-008,SKU-32458,Advanced Body Lotion,Premium advanced body lotion designed for maximum performance.,Beauty & Personal Care,Personal Hygiene,USD,31.88,12.31,291,38,17.08,4.1,2538,true,"beauty-personal-care,personal-hygiene,premium,sale,budget-friendly",2024-01-30,2024-10-31,products.csv,2026-02-11T07:14:54.110402
PRD-000217,VND-001,SKU-20069,Professional Monitor Stand,Discover the ultimate professional monitor stand for your needs.,Electronics,Tablets,USD,518.72,233.01,154,41,21.82,1.6,3375,true,"electronics,tablets,bestseller",11-30-2023,2024-05-22,products.csv,2026-02-11T07:14:54.110402
PRD-000371,VND-008,SKU-85398,Advanced Perfume Essence,High-quality advanced perfume essence perfect for everyday use.,Beauty & Personal Care,Makeup,USD,300.12,184.43,450,24,2.97,3.6,4664,false,"beauty-personal-care,makeup,new-arrival,trending,eco-friendly",06-12-2020,2020-08-15,products.csv,2026-02-11T07:14:54.110402
PRD-000251,VND-005,SKU-43175,Essential Casual Sneakers,Our Essential Casual Sneakers combines style and functionality.,Clothing,Kids' Wear,USD,901.2,457.98,176,44,15.65,3.1,2325,true,"clothing,kids'-wear,eco-friendly",2024/05/19,2024-09-05,products.csv,2026-02-11T07:14:54.110402
PRD-000387,VND-004,SKU-45989,Modern Fitness Tracker,Our Modern Fitness Tracker combines style and functionality.,Sports & Outdoors,Fitness Equipment,USD,291.34,125.88,39,47,6.44,1.5,4954,true,"sports-outdoors,fitness-equipment,budget-friendly,eco-friendly,trending",29/07/2020,2020-12-17,products.csv,2026-02-11T07:14:54.110402
PRD-000343,VND-005,SKU-90314,Ultra Workout Leggings,Discover the ultimate ultra workout leggings for your needs.,Clothing,Kids' Wear,USD,793.7,340.31,494,40,21.56,3.3,1850,true,"clothing,kids'-wear,budget-friendly,sale",2023/07/28,2023-09-13,products.csv,2026-02-11T07:14:54.110402
PRD-000318,VND-001,SKU-12779,Compact USB Hub,High-quality compact usb hub perfect for everyday use.,Electronics,Smartwatches,USD,826.67,366.15,335,49,0.7,5.0,2733,true,"electronics,smartwatches,bestseller,budget-friendly",2024/12/05,2025-02-03,products.csv,2026-02-11T07:14:54.110402
PRD-000115,VND-004,SKU-16626,Deluxe Tennis Racket,Our Deluxe Tennis Racket combines style and functionality.,Sports & Outdoors,Camping Gear,USD,918.84,380.43,228,34,17.06,4.4,406,false,"sports-outdoors,camping-gear,budget-friendly,new-arrival,premium",2024/11/17,2025-02-08,products.csv,2026-02-11T07:14:54.110402
PRD-000130,VND-003,SKU-77147,Compact Blender Pro,Our Compact Blender Pro combines style and functionality.,Home & Kitchen,Decor,USD,305.91,161.6,363,36,7.34,4.0,4373,false,"home-kitchen,decor,budget-friendly,bestseller",30-Dec-2020,2021-05-25,products.csv,2026-02-11T07:14:54.110402
PRD-000498,VND-009,SKU-53783,Modern Joint Supplement,Discover the ultimate modern joint supplement for your needs.,Health & Wellness,Vitamins,USD,800.52,345.87,390,38,3.17,5.0,2188,true,"health-wellness,vitamins,budget-friendly",26-Sep-2023,2023-12-08,products.csv,2026-02-11T07:14:54.110402
PRD-000038,VND-005,SKU-13379,SMART WOOL SWEATER,Discover the ultimate smart wool sweater for your needs.,Clothing,Men's Wear,USD,140.48,44.58,58,43,6.71,2.8,2470,false,"clothing,men's-wear,bestseller,budget-friendly,trending",2022/09/02,2023-04-24,products.csv,2026-02-11T07:14:54.110402
PRD-000101,VND-007,SKU-67014,Advanced Card Game,High-quality advanced card game perfect for everyday use.,Toys & Games,Puzzles,USD,665.81,295.16,103,23,8.02,2.9,3702,true,"toys-games,puzzles,sale,bestseller",26-Apr-2024,2024-09-30,products.csv,2026-02-11T07:14:54.110402
PRD-000355,VND-008,SKU-49311,Compact Hair Dryer,Discover the ultimate compact hair dryer for your needs.,Beauty & Personal Care,Skincare,USD,410.5,280.63,325,41,21.5,2.9,3009,false,"beauty-personal-care,skincare,trending,budget-friendly",17/10/2020,2021-09-23,products.csv,2026-02-11T07:14:54.110402
PRD-000336,VND-004,SKU-46040,Smart Bluetooth Speaker,Experience the best in  with our Smart Bluetooth Speaker.,,,USD,92.12,45.56,92,50,3.15,3.0,625,false,"trending,budget-friendly,sale",10-09-2022,2023-01-24,products.csv,2026-02-11T07:14:54.110402
PRD-000131,VND-002,SKU-97851,Modern Gaming Mouse,Discover the ultimate modern gaming mouse for your needs.,Electronics,Headphones,USD,66.03,33.3,183,28,19.63,4.0,384,false,"electronics,headphones,trending,premium",28-Jul-2020,2021-02-08,products.csv,2026-02-11T07:14:54.110402
PRD-000284,VND-001,SKU-68160,Premium Webcam HD,Experience the best in electronics with our Premium Webcam HD.,Electronics,Smartwatches,USD,741.85,377.3,375,21,20.34,3.8,3623,true,"electronics,smartwatches,bestseller",11/05/2021,2022-03-29,products.csv,2026-02-11T07:14:54.110402
